date,SPX,MMM,ACN,AFL,ALL,APTV,AGR,AVT,BBY,BMO,AVGO,CAJ,CBRE,CL,CMI,DELL,EMN,ECL,EW,LLY,FITB,FLR,AJG,G,GVA,HAS,HCA,HSIC,HPE,HLT,INGR,INTC,IBM,IP,JLL,JCI,K,KMB,KSS,LDOS,LECO,MAN,MA,MSFT,NEE,NOK,ONB,ON,OSK,OC,PAYX,PEP,PINC,PFG,PRU,RLGY,RSG,ROK,RCL,CRM,SCHN,SNE,TMUS,TEL,TDC,TXN,AES,HIG,TKR,USB,VFC,V,VOYA,WDC,WY,WIT,WH
2000-11-17,1367.72,96.0,,68.0,39.0,,,27.438,33.438,44.813,,39.188,,29.525,33.063,,42.625,40.063,14.188,89.438,48.063,,61.188,,28.25,11.875,,25.563,,,25.313,41.5,101.938,33.438,13.063,57.375,27.0,65.313,53.0,,17.625,32.125,,69.063,66.75,41.313,29.0,9.0625,40.188,,55.938,43.938,,,,,15.25,41.563,19.42,,4.6667,75.625,,,,43.75,59.0,75.5,13.438,17.875,28.313,,,5.563,41.688,55.625,
2000-11-24,1341.77,95.813,,65.688,38.0,,,19.063,33.5,45.5,,38.75,,28.9,32.75,,41.938,41.063,16.0,84.813,47.063,,59.938,,28.625,11.5,,23.563,,,24.563,43.938,99.938,33.688,13.25,56.063,27.125,67.563,48.5,,18.0,32.125,,69.938,65.313,42.063,28.813,7.9375,40.5,,58.938,44.5,,,,,15.313,41.75,19.25,,14.625,75.75,,,,44.0,55.875,70.438,13.688,17.875,26.875,,,5.375,43.125,59.5,
2000-12-01,1315.23,99.625,,69.75,39.25,,,18.125,27.5,46.438,,38.813,,29.845,36.75,,44.375,43.25,16.438,90.063,52.375,,60.188,,28.25,11.688,,26.75,,,24.5,34.125,95.625,36.25,13.813,54.313,24.813,70.813,54.438,,18.063,33.25,,56.625,65.75,43.563,28.75,6.875,39.813,,52.563,42.375,,,,,14.875,41.0,20.35,,13.875,74.563,,,,37.813,51.688,73.25,14.5,19.438,29.438,,,3.313,45.438,59.063,
2000-12-08,1369.89,116.938,,68.938,44.0,,,19.438,22.313,50.25,,36.813,,29.175,34.438,,45.75,43.5,16.875,92.563,56.188,30.0,60.875,,30.25,9.75,,31.625,,,25.0,34.0,97.0,37.0,13.438,57.0,23.875,66.46,61.313,,18.75,38.75,,54.438,64.688,50.313,29.063,8.6875,39.875,,46.875,47.438,,,,,15.375,44.25,24.7,,14.125,78.625,,,,49.5,48.25,79.313,15.063,21.25,30.35,,,2.563,46.0,65.5,
2000-12-15,1312.15,112.188,,70.125,39.938,,,19.563,25.0,48.0,,34.625,,28.58,33.313,,46.688,40.938,15.813,89.25,54.0,29.5,65.125,,27.813,9.438,,30.625,,,25.0,32.438,87.813,37.375,13.875,56.5,24.375,64.5,57.063,,18.375,32.75,,49.188,65.563,46.625,28.938,5.25,39.75,,39.0,48.813,,,,,14.625,40.5,22.75,,14.875,74.063,,,,47.0,49.938,71.188,14.188,21.25,32.9,,,2.75,45.438,59.875,
2000-12-22,1305.95,112.75,,70.25,41.375,,,19.063,26.125,52.063,,32.188,,29.88,35.5,,48.688,41.75,16.75,87.688,59.875,32.688,64.813,,28.813,9.813,,33.875,,,26.0,32.938,89.0,42.25,13.688,52.625,25.813,67.49,57.5,,20.0,35.188,,46.438,70.813,43.688,28.875,4.25,41.0,,50.563,48.625,,,,,16.0,42.313,23.95,,13.563,69.5,,,,47.625,52.5,69.625,14.938,23.75,35.12,,,2.813,51.875,50.125,
2000-12-29,1320.28,120.5,,72.188,43.563,,,21.5,29.563,52.688,,33.688,,32.275,37.938,,48.75,43.188,17.75,93.063,59.75,33.063,63.625,,28.938,10.625,,34.625,,,29.063,30.063,85.0,40.813,13.875,55.5,26.25,70.69,61.0,,19.625,38.0,,43.375,71.75,43.5,29.938,5.25,44.0,,48.625,49.563,,,,,17.188,47.625,26.45,,13.0,69.5,,,,47.375,55.375,70.625,15.125,23.25,36.24,,,2.438,50.75,50.125,
2001-01-05,1298.35,114.563,,64.375,38.063,,,23.125,39.938,52.063,,37.938,,28.8,38.688,,47.0,42.938,16.875,80.688,59.188,33.625,56.188,,29.938,11.438,,30.125,,,26.625,32.063,94.0,41.5,13.938,56.0,25.438,65.8,64.75,,18.438,34.563,,49.125,63.375,42.313,27.813,5.5625,42.0,,44.688,45.313,,,,,16.813,46.938,25.55,,13.5,75.375,,,,47.313,51.375,63.063,15.375,24.563,35.56,,,3.25,52.75,56.125,
2001-01-12,1318.55,109.688,,61.938,34.938,,,24.0,42.25,50.188,,36.188,,28.95,37.813,,45.25,41.875,17.938,80.0,55.125,33.25,47.875,,32.625,12.625,,30.25,,,25.938,32.125,93.813,36.938,14.875,59.25,25.625,65.51,68.563,,18.938,33.75,,53.5,58.375,41.375,27.625,6.0,44.375,,48.5,45.688,,,,,15.875,44.313,25.81,,13.0,75.75,,,,47.875,52.625,60.438,15.688,23.063,34.46,,,3.813,48.75,55.375,
2001-01-19,1342.54,106.75,,56.688,34.75,,,24.875,42.5,51.0,,37.938,,28.325,36.875,,44.438,38.375,17.563,80.75,54.875,32.938,22.0,,32.063,12.438,,28.125,,,27.875,33.563,111.25,34.688,14.5,61.125,25.5,63.81,65.938,,18.625,34.25,,61.0,58.938,39.125,27.5,6.375,46.063,,46.5,43.813,,,,,15.813,46.0,28.0,,12.75,76.688,,,,50.313,53.188,59.0,16.75,21.188,33.51,,,3.688,47.688,63.125,
2001-01-26,1354.95,107.313,,62.0,37.875,,,25.938,47.5,53.75,,37.938,,28.505,36.688,,43.188,38.875,17.375,82.5,57.25,33.188,25.063,,31.063,11.5,,31.125,,,25.75,35.875,114.188,36.75,14.625,62.125,26.75,64.1,70.0,,18.563,34.375,,64.0,60.0,37.25,26.125,8.0,47.0,,45.688,44.063,,,,,15.75,46.813,26.55,,13.125,73.563,,,,41.5,58.688,62.125,15.875,23.625,33.39,,,4.125,49.438,59.938,
2001-02-02,1349.47,108.73,,59.7,40.25,,,26.11,43.69,56.78,,35.75,,30.4,37.18,,47.34,42.15,18.5,81.9,58.313,34.12,27.02,,31.0,12.0,,30.688,,,26.55,35.688,110.27,38.52,16.0,60.28,27.05,66.64,68.49,,19.0,33.38,,60.813,58.32,32.6,25.625,7.125,42.5,,39.625,44.99,,,,,14.66,47.03,25.8,,13.75,70.46,,,,43.08,58.0,63.75,16.37,23.56,34.88,,,4.7,52.44,61.46,
2001-02-09,1314.76,110.66,,63.2,41.4,,,26.28,38.85,57.43,,35.4,,29.69,36.29,,49.01,43.06,19.45,80.75,57.688,38.52,27.99,,34.05,12.87,,31.188,,,27.75,33.5,112.0,36.6,14.77,59.16,27.91,67.65,65.75,,19.563,33.81,,59.125,62.2,27.99,24.125,7.125,45.625,,42.25,46.2,,,,,15.55,45.24,30.0,,13.375,72.11,,,,37.33,59.58,65.23,15.6,23.86,34.4,,,4.2,50.81,62.51,
2001-02-16,1301.53,113.22,,60.85,41.66,,,25.97,40.01,56.2,,34.75,,29.625,37.56,,49.68,41.76,20.63,73.0,58.688,37.54,27.7,,31.65,12.6,,33.813,,,28.69,34.375,115.0,36.76,13.97,57.65,27.62,69.87,69.61,,19.688,35.41,,57.313,63.1,26.5,23.75,7.0,44.125,,41.625,47.32,,,,,15.99,45.69,28.61,,13.188,71.65,,,,36.6,57.98,63.75,16.11,23.4,35.84,,,4.98,52.96,62.0,
2001-02-23,1245.86,110.4,,57.71,39.75,,,25.11,39.0,51.82,,34.76,,29.2,36.4,,49.0,41.27,20.6,75.95,54.188,37.05,26.56,,33.07,12.68,,31.375,,,27.24,29.938,104.0,35.83,12.68,53.78,27.05,69.85,68.5,,20.313,32.93,,56.75,64.13,21.34,22.813,5.8125,46.875,,43.625,46.38,,,,,16.17,45.57,27.74,,12.875,71.95,,,,30.15,53.6,63.75,15.7,22.7,35.14,,,4.3,51.53,55.2,
2001-03-02,1234.1801,111.33,,61.92,41.44,,,25.67,40.1,49.53,,31.9,,29.06,38.49,,51.2,43.01,20.25,79.33,55.125,40.41,27.51,,35.2,12.65,,29.875,,,26.0,29.313,102.3,39.0,14.0,54.09,27.08,71.46,62.3,,21.875,32.79,,56.688,65.36,24.05,24.688,5.8125,48.563,,39.0,44.85,,,,,17.11,46.92,27.25,,12.813,68.82,,,,35.06,55.84,65.4,15.77,23.78,35.18,,,3.9,54.35,46.5,
2001-03-09,1233.42,116.41,,60.35,41.32,,,27.5,47.0,50.82,,34.7,,29.45,42.07,,53.88,43.85,19.14,79.0,54.688,46.84,29.55,,34.55,14.05,,32.438,,,26.4,29.438,99.29,39.98,14.33,53.43,27.4,71.15,64.74,,21.625,31.78,,56.688,65.57,22.8,25.0,5.3438,48.75,,38.875,46.4,,,,,18.41,47.62,25.55,,4.3333,70.65,,,,32.75,55.85,66.2,16.52,23.02,36.29,,,4.2,57.05,43.49,
2001-03-16,1150.53,106.01,,53.9,39.8,,,25.1,40.97,24.25,,35.89,,27.11,38.76,,48.48,41.93,19.4,74.44,52.938,44.1,27.2,,31.47,13.02,,32.75,,,26.02,27.875,90.1,35.82,13.5,44.75,27.37,67.6,62.0,,20.625,31.7,,54.563,64.25,24.71,25.0,5.6875,35.875,,33.766,42.99,,,,,18.25,42.2,22.7,,12.813,67.7,,,,31.35,47.51,61.17,15.45,20.95,34.74,,,4.02,49.88,36.25,
2001-03-23,1139.83,101.75,,25.55,39.21,,,21.5,38.8,24.1,,39.61,,25.75,36.58,,47.47,40.42,17.8,72.59,49.563,41.41,27.21,,31.02,12.6,,33.375,,,25.82,28.813,93.51,34.06,12.95,45.46,26.28,67.11,59.3,,21.188,28.99,,56.563,57.33,26.46,23.875,5.5,37.0,,38.375,43.85,,,,,17.5,38.83,21.18,,13.125,72.9,,,,38.81,43.98,57.0,15.3,20.74,34.6,,,4.22,49.32,31.61,
2001-03-30,1160.33,103.9,,27.54,41.94,,,20.5,35.96,25.13,,36.55,,27.63,37.54,,49.22,42.42,19.6,76.66,53.438,44.5,27.7,,33.98,12.9,,36.75,,,25.66,26.313,96.18,36.08,12.85,43.23,27.03,67.83,61.69,,21.5,28.8,,54.688,61.3,24.0,21.0,5.3438,35.5,,37.063,43.95,,,,,18.75,36.35,23.05,,4.3333,72.25,,,,30.98,49.96,59.0,15.65,23.2,35.0,,,4.76,50.79,32.1,
2001-04-06,1128.4301,102.0,,27.21,41.15,,,19.68,47.49,24.48,,38.81,,26.875,36.32,,49.22,40.9,19.5,77.5,50.063,40.97,25.0,,31.99,12.46,,34.313,,,24.89,23.625,97.95,34.5,12.8,43.15,26.55,66.5,57.89,,19.375,28.7,,56.188,58.8,23.34,21.14,4.0625,35.0,,36.188,42.0,,,,,18.15,39.25,21.4,,13.0,70.8,,,,28.26,43.97,58.29,15.02,23.04,37.01,,,4.0,48.0,28.5,
2001-04-12,1183.5,107.73,,27.65,40.75,,,22.45,49.1,23.9,,39.08,,26.6,38.51,,53.03,40.81,18.48,77.44,51.54,42.16,25.91,,34.65,12.05,,35.21,,,24.99,28.12,96.2,36.48,13.65,47.15,26.83,65.53,53.8,,19.93,28.0,,62.18,60.15,27.72,21.28,4.65,37.78,,34.11,41.91,,,,,18.86,42.05,21.5,,13.0,71.73,,,,35.45,49.4,58.46,15.12,23.49,37.56,,,5.01,51.65,23.84,
2001-04-20,1242.98,112.5,,28.55,42.58,,,23.77,54.33,23.97,,39.96,,26.65,39.88,,53.71,40.13,19.98,80.1,52.99,45.13,26.21,,25.0,11.79,,38.0,,,24.8,32.43,114.83,37.68,12.99,51.85,25.23,63.28,59.97,,19.75,29.8,,69.0,60.45,31.45,22.5,5.09,39.6,,36.0,41.26,,,,,17.85,44.0,20.55,,12.92,74.86,,,,37.5,49.65,59.21,16.25,21.6,38.45,,,5.12,52.2,28.99,
2001-04-27,1253.05,118.98,,31.9,42.26,,,24.95,55.59,23.05,,39.4,,27.825,41.25,,54.0,38.02,22.1,82.8,53.92,55.15,25.93,,25.7,12.0,,38.04,,,24.99,30.18,116.2,38.74,12.95,53.77,25.5,59.4,62.05,,19.99,32.27,,67.12,59.5,31.94,24.5,5.28,39.29,,34.04,44.1,,,,,19.06,45.85,19.8,,13.5,76.45,,,,36.98,47.45,61.4,17.25,21.48,40.63,,,5.05,54.01,29.12,
2001-05-04,1266.61,119.99,,30.9,41.35,,,26.05,56.55,22.92,,42.05,,28.4,43.11,,52.97,38.4,23.05,86.04,54.12,52.4,24.84,,25.46,12.95,,37.63,,,25.3,30.88,115.86,38.55,12.26,51.55,25.74,58.0,59.45,,22.22,31.15,,70.75,55.45,33.64,25.01,6.5,37.17,,33.25,44.68,,,,,18.02,43.06,21.04,,4.5167,79.97,,,,37.85,48.5,62.96,17.47,22.68,41.32,,,5.33,57.1,36.55,
2001-05-11,1245.67,117.38,,30.93,41.83,,,24.98,51.5,24.05,,41.18,,29.07,43.65,,51.59,39.6,22.3,83.9,54.64,53.76,24.0,,29.69,13.2,,38.75,,,25.24,27.94,111.81,37.35,13.0,51.82,25.69,59.55,61.57,,22.0,31.99,,69.4,57.57,31.51,25.26,6.7,37.69,,35.79,46.17,,,,,18.53,43.75,21.15,,13.62,80.6,,,,37.47,44.29,64.0,17.75,20.95,40.83,,,4.97,56.77,33.59,
2001-05-18,1291.96,123.05,,32.35,43.87,,,26.28,56.15,25.0,,41.79,,28.7,44.82,,55.1,41.51,23.82,85.49,57.79,58.5,24.99,,28.92,14.7,,39.98,,,26.8,28.76,117.44,40.3,13.25,57.9,25.33,60.06,64.2,,23.73,34.2,,68.09,57.05,33.7,25.36,6.95,37.05,,38.64,44.98,,,,,19.0,45.25,21.2,,4.5,81.15,,,,39.71,45.75,66.0,18.21,21.84,41.16,,,5.02,61.05,36.25,
2001-05-25,1277.89,118.77,,31.72,44.47,,,25.63,61.12,24.66,,41.6,,28.39,43.62,,51.38,40.3,22.58,84.02,58.6,58.25,26.5,,27.64,14.73,,38.58,,,27.75,29.1,117.8,37.94,13.27,56.75,26.05,59.08,64.5,,25.4,32.1,,70.91,57.8,31.61,26.22,6.8,35.36,,40.42,44.81,,,,,17.72,46.1,21.35,,14.0,82.71,,,,37.85,45.85,66.97,18.01,22.23,41.9,,,4.87,56.63,37.45,
2001-06-01,1260.67,119.41,,32.1,43.1,,,24.96,54.0,26.66,,39.93,,28.625,43.5,,50.09,40.89,23.86,86.43,59.46,57.71,27.17,,27.0,15.2,,38.8,,,28.53,28.74,112.89,39.26,13.2,56.52,26.62,59.92,60.96,,24.0,32.5,,70.34,58.04,28.73,26.52,6.94,38.87,,40.14,44.81,,,,,18.8,46.14,21.26,,14.2,79.19,,,,34.25,44.93,66.53,17.73,22.5,41.75,,,4.44,57.67,35.77,
2001-06-08,1264.96,120.11,,32.94,43.86,,,24.3,62.45,28.05,,38.2,,29.435,42.49,,51.16,41.77,25.05,87.04,59.93,53.15,28.59,,25.49,15.0,,39.9,,,28.55,30.67,116.1,39.28,13.3,55.85,26.41,60.05,61.56,,24.0,31.05,,73.19,59.59,29.83,26.0,6.39,41.71,,38.88,44.5,,,,,18.84,41.6,20.94,,14.75,75.59,,,,38.07,41.37,67.79,17.88,22.74,39.75,,,3.98,57.93,34.59,
2001-06-15,1214.36,120.88,,33.5,43.79,,,22.9,56.74,26.47,,38.61,,28.95,39.18,,48.6,40.54,23.88,81.4,59.45,53.0,27.74,,26.03,14.74,,35.07,,,29.02,27.68,113.6,37.0,13.06,55.47,27.82,57.92,61.06,,23.32,30.5,,68.02,59.69,22.46,26.0,5.35,42.49,,36.7,43.26,,,,,18.98,37.7,19.4,,15.0,71.01,,,,32.14,42.93,67.15,17.29,21.5,36.87,,,3.47,53.77,31.98,
2001-06-22,1225.35,116.78,,32.45,43.68,,,20.72,61.82,26.76,,42.11,,29.675,39.3,,47.33,39.74,24.7,76.4,61.97,45.04,27.55,,24.7,14.63,,33.03,,,29.28,27.51,112.87,36.0,13.0,53.3,28.6,56.58,65.3,,23.5,30.9,,68.83,60.7,23.3,26.0,4.75,41.05,,36.97,45.32,,,,,19.3,36.31,20.85,,13.94,69.38,,,,30.3,41.06,68.58,16.15,23.0,36.36,,,3.38,54.15,30.01,
2001-06-29,1224.38,114.1,,31.49,43.99,,,22.42,63.52,25.82,,41.2,,29.495,38.7,,47.63,40.97,26.36,74.0,60.05,45.15,26.0,,25.42,14.45,,38.25,,,32.0,29.25,113.5,35.7,13.2,54.51,29.0,55.9,62.73,,25.5,29.9,,73.0,60.21,22.19,26.4,4.55,44.25,,40.0,44.2,,,,,19.85,38.12,22.11,,14.25,65.8,,,,31.9,43.05,68.4,16.94,22.79,36.38,,,3.95,54.97,27.98,
2001-07-06,1190.59,114.6,,30.87,42.73,,,21.43,64.84,24.85,,36.86,,29.52,38.75,,45.88,39.85,25.48,75.11,60.09,42.29,26.27,,25.31,14.3,,33.98,,,30.15,28.43,106.5,35.62,12.51,53.3,30.09,56.83,58.3,,23.52,30.14,,66.06,59.94,19.0,26.31,4.5,41.93,,39.08,44.89,,,,,19.9,15.07,21.39,,4.6667,56.15,,,,29.25,42.45,66.98,16.8,22.95,35.0,,,3.27,55.24,24.64,
2001-07-13,1215.6801,112.23,,31.3,42.5,,,21.71,68.17,26.64,,36.32,,27.605,41.64,,45.31,40.82,27.78,75.78,62.84,39.98,28.78,,26.93,14.52,,33.9,,,29.95,30.19,108.53,38.65,12.9,51.55,29.34,53.93,59.3,,23.99,30.11,,71.34,58.33,18.3,25.95,3.86,44.56,,41.4,45.44,,,,,20.8,15.99,20.24,,4.53,59.3,,,,33.2,38.42,66.4,16.84,23.9,36.53,,,3.19,59.98,26.9,
2001-07-20,1210.85,113.0,,31.56,33.15,,,21.38,67.86,26.28,,34.05,,27.905,42.33,,46.04,39.39,23.15,77.4,62.6,39.78,26.5,,26.58,15.0,,35.0,,,29.9,29.93,105.7,39.75,13.07,53.48,30.64,57.5,58.4,,23.7,32.03,,69.18,57.01,19.2,25.64,3.81,42.5,,41.0,46.24,,,,,20.0,15.96,20.0,,13.2,58.68,,,,31.51,35.72,62.65,16.93,22.45,39.29,,,3.2,58.1,29.21,
2001-07-27,1205.8199,111.48,14.51,29.13,35.51,,,22.6,69.0,27.03,,34.4,,26.995,41.02,,43.54,39.27,25.0,78.38,62.22,38.58,27.9,,24.52,16.06,,36.5,,,28.67,29.22,104.7,39.05,15.25,53.58,29.1,58.75,56.0,,24.01,32.36,,65.47,54.35,21.2,25.82,3.98,36.05,,38.79,45.67,,,,,19.01,16.06,23.25,,12.95,51.9,,,,34.85,37.3,63.4,16.47,23.5,36.51,,,3.43,57.64,28.64,
2001-08-03,1214.35,111.73,15.15,29.09,33.5,,,25.64,67.43,26.36,,36.1,,26.7,41.4,,44.29,39.94,23.95,79.2,63.35,39.28,26.25,,24.1,16.43,,35.21,,,29.97,31.68,108.18,40.71,14.8,53.29,30.32,61.1,57.26,,24.03,31.6,,66.89,54.98,22.21,26.49,3.64,39.0,,37.74,44.44,,,,,20.0,16.96,24.15,,13.74,50.97,,,,37.5,38.97,64.5,15.02,23.94,36.83,,,3.79,60.0,32.5,
2001-08-10,1190.16,109.85,15.19,27.4,33.4,,,25.06,60.05,26.82,,34.8,,26.75,41.03,,42.62,39.71,23.85,78.1,62.9,38.12,28.02,,23.24,15.98,,31.85,,,30.06,29.95,104.95,39.82,14.63,53.77,30.02,60.51,56.13,,24.5,32.15,,65.52,53.4,19.0,26.3,3.57,36.0,,39.12,45.66,,,,,20.15,16.7,23.33,,4.3333,49.8,,,,34.65,35.57,64.44,15.7,24.64,36.59,,,3.69,57.95,31.36,
2001-08-17,1161.97,108.68,14.52,27.77,33.81,,,24.41,59.28,26.4,,31.5,,27.64,41.04,,41.56,40.73,25.45,79.8,63.59,38.51,27.02,,23.61,16.33,,34.75,,,31.05,28.07,104.59,41.19,14.8,52.66,31.4,62.12,56.64,,23.78,31.0,,61.88,53.9,17.08,26.09,3.6,37.6,,38.51,45.68,,,,,19.8,16.78,23.29,,12.9,47.9,,,,33.14,34.07,64.5,15.62,24.71,35.64,,,3.64,58.94,31.54,
2001-08-24,1184.9301,110.61,15.4,28.15,34.5,,,24.75,61.23,27.48,,30.6,,27.93,39.98,,41.39,41.91,25.75,83.67,61.13,43.32,27.44,,24.34,16.94,,34.93,,,33.05,29.08,106.99,41.27,15.01,53.4,32.4,63.41,56.91,,24.7,32.15,,62.05,55.35,18.08,25.49,3.56,38.21,,39.48,47.1,,,,,19.58,16.9,24.49,,12.97,47.91,,,,35.5,35.32,66.31,15.87,24.85,34.15,,,3.63,59.37,32.7,
2001-08-31,1133.58,104.1,14.9,27.52,33.93,,,24.08,58.98,26.92,,30.42,,27.075,37.75,,38.79,40.08,26.29,77.63,58.3,45.33,26.51,,24.25,17.34,,36.32,,,33.0,27.96,99.95,40.14,15.0,51.95,31.99,62.05,55.5,,22.5,30.82,,57.05,54.35,15.74,24.91,3.31,37.25,,37.07,47.0,,,,,19.85,16.05,23.34,,4.3333,44.9,,,,33.1,33.12,64.8,15.0,24.24,34.57,,,3.18,56.75,32.54,
2001-09-07,1085.78,100.78,14.52,26.62,33.18,,,21.54,56.03,26.53,,29.0,,28.0,35.58,,38.1,39.1,26.06,76.7,54.8,41.76,26.86,,25.33,15.76,,35.7,,,32.95,25.89,96.59,38.62,14.5,46.58,32.2,63.08,50.4,,23.5,29.28,,55.4,56.12,13.27,24.2,2.95,37.98,,31.18,47.4,,,,,19.25,15.48,21.95,,12.813,41.48,,,,28.62,29.58,60.97,15.06,23.79,32.0,,,3.27,54.29,31.2,
2001-09-10,1092.54,102.2,15.15,26.5,34.08,,,22.06,54.05,27.03,,29.06,,28.63,35.38,,37.46,38.85,25.65,77.2,54.86,42.5,26.26,,24.33,15.2,,35.91,,,32.64,26.07,96.47,37.84,14.17,47.71,32.13,64.0,49.0,,24.15,29.15,,57.58,55.6,13.75,24.76,2.88,37.08,,31.57,46.9,,,,,19.1,15.76,21.31,,13.01,40.4,,,,28.61,29.0,61.91,14.85,23.74,32.68,,,3.27,53.23,30.76,
2001-09-21,965.8,86.98,12.75,23.01,31.75,,,17.6,43.4,23.0,,26.48,,26.32,30.01,,30.25,30.97,21.65,73.99,53.84,36.06,31.09,,21.86,13.4,,36.6,,,29.18,19.3,90.5,32.36,13.3,40.8,28.8,54.7,44.88,,21.38,24.35,,49.71,53.64,15.65,24.37,1.68,35.63,,29.64,47.0,,,,,16.5,12.2,8.67,,12.2,36.75,,,,23.0,24.25,50.1,12.49,19.38,29.45,,,2.21,45.8,16.99,
2001-09-28,1040.9399,98.4,12.75,27.0,37.35,,,18.19,45.45,24.85,,27.1,,29.125,33.0,,36.3,36.33,22.4,80.7,61.48,38.5,33.85,,25.64,14.0,,38.6,,,28.73,20.44,91.72,34.84,13.7,45.5,30.0,62.0,48.0,,22.02,26.33,,51.17,53.55,15.65,26.0,1.85,36.22,,31.51,48.5,,,,,16.2,14.68,10.73,,10.93,33.2,,,,24.98,12.82,58.74,13.7,22.18,29.27,,,2.17,48.71,21.2,
2001-10-05,1071.38,99.74,13.55,26.5,36.98,,,18.95,49.7,24.27,,30.99,,28.925,34.53,,36.13,36.13,24.25,79.69,57.75,42.16,35.92,,27.01,15.09,,40.03,,,28.0,21.96,98.02,36.1,13.82,47.43,29.25,61.24,53.12,,22.45,26.3,,57.72,54.71,16.99,24.66,1.75,38.0,,31.91,48.85,,,,,16.87,15.03,10.48,,12.79,35.25,,,,27.11,13.63,56.0,13.91,18.44,31.33,,,2.65,49.06,20.4,
2001-10-12,1091.65,104.49,16.55,26.73,33.85,,,21.05,53.0,23.78,,31.76,,28.7,33.91,,38.13,36.45,24.49,78.89,55.68,45.5,37.05,,27.15,16.07,,37.05,,,28.05,25.02,100.84,37.9,14.21,47.88,29.0,60.09,55.18,,21.82,29.2,,56.38,52.85,18.97,24.31,1.76,37.85,,33.95,47.78,,,,,17.41,15.36,10.05,,13.3,40.01,,,,31.4,15.03,57.85,14.35,16.81,32.98,,,2.6,51.18,22.36,
2001-10-19,1073.48,102.17,16.85,25.59,32.39,,,20.22,53.33,23.5,,32.61,,29.08,31.2,,35.38,34.51,26.26,75.96,54.71,42.98,37.57,,26.82,16.81,,37.88,,,28.44,24.15,102.65,35.89,14.5,48.75,29.14,52.24,56.5,,22.22,29.21,,57.9,53.04,20.1,24.0,1.46,38.85,,32.47,47.32,,,,,17.35,14.91,9.01,,4.3333,41.0,,,,27.74,14.32,54.21,14.06,17.26,32.71,,,3.1,49.15,23.3,
2001-10-26,1104.61,109.83,17.62,25.35,32.52,,,21.5,55.2,22.08,,31.34,,29.25,32.82,,34.45,36.25,25.96,79.7,57.8,45.65,37.92,,25.17,17.0,,35.31,,,29.41,25.86,111.16,37.75,14.74,50.5,30.25,55.68,58.99,,21.8,29.52,,62.2,52.85,21.58,24.56,1.51,37.5,,34.99,48.7,,,,,17.55,14.71,9.11,,13.16,40.33,,,,30.45,14.64,56.01,14.0,18.52,34.96,,,3.49,52.44,23.5,
2001-11-02,1087.2,108.2,18.25,25.45,31.94,,,21.96,57.94,21.65,,29.06,,29.25,32.82,,35.9,35.79,26.22,77.89,57.24,38.63,36.38,,25.68,17.39,,32.2,,,30.51,26.3,109.5,36.81,14.5,51.61,31.49,56.35,57.92,,21.6,28.38,,61.4,53.63,21.46,24.93,1.37,40.15,,33.53,49.0,,22.18,,,15.45,13.96,11.41,,14.36,39.72,,,,29.93,13.54,55.77,13.8,18.0,34.71,,,3.99,51.32,21.24,
2001-11-09,1120.3101,111.54,19.95,25.15,31.77,,,22.34,60.4,22.23,,29.86,,28.68,34.27,,37.13,36.88,25.26,78.47,60.22,39.02,34.59,,25.66,17.0,,37.17,,,31.42,27.88,114.08,37.55,14.8,54.5,30.51,55.9,62.75,,21.68,30.92,,65.21,56.2,22.06,24.76,1.46,38.73,,34.81,49.2,,21.6,,,17.03,13.8,12.83,,4.3333,39.8,,,,31.0,13.87,55.72,14.0,18.1,36.86,,,4.07,51.85,22.02,
2001-11-16,1138.65,115.0,21.04,25.8,32.45,,,22.85,65.07,22.89,,32.57,,29.275,35.76,,38.4,38.19,23.41,79.02,60.0,36.81,33.7,,24.73,17.77,,37.91,,,32.72,30.63,114.5,40.08,15.99,57.04,30.03,57.2,65.75,,21.91,32.98,,65.75,54.6,24.99,25.13,1.43,40.99,,35.89,49.76,,22.25,,,18.31,15.2,14.8,,13.05,46.2,,,,32.63,16.95,57.93,14.35,18.38,38.1,,,4.17,54.01,27.4,
2001-11-23,1150.34,117.25,20.55,26.5,33.05,,,22.95,68.22,22.52,,32.51,,29.315,35.68,,38.53,37.98,25.2,82.42,60.0,37.91,35.24,,24.73,17.78,,39.17,,,32.79,31.06,115.35,39.95,15.93,58.0,29.66,57.15,67.73,,22.55,33.62,,64.72,55.05,24.18,25.0,1.77,40.98,,36.02,49.4,,22.38,,,17.9,16.4,15.35,,13.1,46.55,,,,31.74,17.44,59.42,14.4,18.6,38.84,,,4.55,53.49,30.0,
2001-11-30,1139.45,114.58,22.6,27.4,34.24,,,23.75,71.39,21.95,,33.9,,29.18,36.26,,38.37,37.4,25.25,82.67,60.09,37.85,36.5,,24.4,16.45,,40.2,,,32.55,32.66,115.59,39.95,15.95,58.8,29.49,58.17,67.85,,21.98,32.57,,64.21,55.4,23.01,25.06,1.63,42.7,,35.01,48.63,,22.95,,,17.25,16.5,15.51,,13.0,47.7,,,,32.05,16.52,59.2,14.18,18.98,37.98,,,4.71,52.85,34.53,
