Date,^GSPC,MMM,ADBE,AMZN,ADSK,SAM,KMX,CMG,CB,CTSH,CL,COST,DIS,FDX,JWN,QCOM,SLB,LUV,SBUX,TROW,UPS
1999-05-28,1301.8399658203125,42.875,9.265625,59.375,6.90625,8.3125,2.5,,30.5,0.5234375,24.96875,36.25,28.731813430786133,54.8125,17.75,12.15625,30.09375,14.25,4.609375,19.3125,
1999-06-01,1294.260009765625,44.09375,9.0625,52.90625,6.484375,8.125,2.4375,,29.9375,0.4791666567325592,25.8125,36.34375,28.42353057861328,56.875,17.21875,11.7421875,29.625,14.30555534362793,4.390625,19.1875,
1999-06-02,1294.81005859375,44.65625,9.3828125,56.0625,6.265625,7.875,2.53125,,29.0,0.47265625,25.53125,37.21875,28.731813430786133,54.75,18.484375,12.359375,30.0,13.88888931274414,4.71875,19.390625,
1999-06-03,1299.5400390625,44.625,9.1875,52.53125,6.09375,7.8125,2.6875,,29.4375,0.4713541567325592,25.203125,36.6875,28.60849952697754,52.0,17.59375,12.7578125,30.21875,14.25,4.4921875,18.875,
1999-06-04,1327.75,43.875,9.0703125,54.21875,6.28125,7.8125,2.78125,,29.5625,0.4817708432674408,25.625,38.4375,30.211563110351562,52.25,17.421875,13.7421875,30.46875,14.44444465637207,4.5,18.421875,
1999-06-07,1334.52001953125,45.34375,8.7421875,58.6875,6.109375,7.875,2.9375,,29.5,0.5364583134651184,26.203125,38.1875,30.458187103271484,52.0,17.5625,13.6953125,31.0625,14.833333015441895,4.51953125,18.0625,
1999-06-08,1317.3299560546875,44.71875,8.484375,55.78125,6.15625,7.75,3.125,,29.8125,0.5442708134651184,25.890625,37.6875,29.22506332397461,50.5625,16.84375,13.109375,30.34375,14.333333015441895,4.4140625,17.0,
1999-06-09,1318.6400146484375,43.625,8.8984375,57.0,6.1875,7.8125,3.28125,,29.0,0.5494791865348816,25.734375,37.4375,29.04009437561035,50.6875,17.4375,13.6875,29.90625,14.027777671813965,4.3515625,17.5,
1999-06-10,1302.8199462890625,43.53125,8.78125,57.96875,6.0625,7.9375,3.03125,,27.875,0.53125,25.375,36.96875,28.978437423706055,50.125,17.09375,13.84375,30.03125,13.80555534362793,4.4296875,16.640625,
1999-06-11,1293.6400146484375,42.96875,8.484375,52.90625,5.9375,7.875,3.03125,,28.5625,0.5338541865348816,24.96875,36.25,28.485187530517578,50.4375,16.625,13.59375,30.65625,13.63888931274414,4.375,16.75,
1999-06-14,1294.0,44.625,8.640625,46.0,5.953125,7.75,3.0,,28.625,0.4895833432674408,25.4375,35.875,28.60849952697754,49.3125,16.53125,12.84375,31.1875,13.75,4.390625,16.5625,
1999-06-15,1301.1600341796875,44.90625,8.859375,48.25,6.203125,7.8125,3.09375,,29.0,0.4739583432674408,25.0625,35.71875,28.855125427246094,50.1875,16.375,14.2109375,32.125,14.0,4.5859375,16.71875,
1999-06-16,1330.4100341796875,45.40625,9.25,55.84375,6.5625,7.8125,3.03125,,29.25,0.5104166865348816,24.875,38.234375,28.978437423706055,52.625,16.75,14.8046875,31.125,14.166666984558105,4.671875,17.40625,
1999-06-17,1339.9000244140625,45.3125,9.234375,56.46875,6.5625,8.0,3.03125,,29.375,0.4947916567325592,25.109375,37.9375,29.594999313354492,53.0,16.9375,14.9921875,31.75,14.083333015441895,4.640625,17.40625,
1999-06-18,1342.8399658203125,45.5,10.3203125,55.65625,6.578125,8.0,2.90625,,29.125,0.4947916567325592,25.09375,37.15625,30.08824920654297,54.5625,17.4375,16.21875,32.25,14.23611068725586,4.6171875,17.5,
1999-06-21,1349.0,45.125,10.3671875,61.75,6.796875,7.875,2.90625,,29.25,0.4908854067325592,25.046875,38.53125,30.334875106811523,56.125,17.34375,16.3125,31.5,14.527777671813965,4.8125,17.671875,
1999-06-22,1335.8800048828125,44.8125,10.828125,58.75,6.734375,7.875,2.9375,,28.4375,0.4973958432674408,25.0,37.875,29.718313217163086,54.6875,16.875,16.328125,30.40625,14.30555534362793,4.515625,17.96875,
